DJK St. Hildegard Käfertal Süd,503,BaTTV
DJK St. Pius Neuostheim-Neuhermsheim,505,BaTTV
DJK St. Winfried Kray,145042,WTTV
DJK Stadtwald,145036,WTTV
DJK Stuttgart-Süd,14038,TTVWH
DJK Styrum 06,148043,WTTV
DJK SuS Brambauer,177018,WTTV
DJK TB 08 Ratingen,141038,WTTV
DJK TG Hausen,102035,ByTTV
DJK TSV 1946 Pinzberg,207092,ByTTV
DJK TSV Ast,202036,ByTTV
DJK TSV Kersbach,207051,ByTTV
DJK TSV Nussdorf,416053,ByTTV
DJK TSV Rödental,205069,ByTTV
DJK TTC Gangelt,159021,WTTV
DJK TTC Kreuzwertheim,103026,ByTTV
DJK TTC Obernau,101069,ByTTV
DJK TTC Rülzheim,195,PTTV
DJK TTC Südkirchen,177009,WTTV
DJK TTG Gladbeck-Süd,176011,WTTV
DJK TTR Rheine,174022,WTTV
DJK TTV Biederitz,11201,TTVSA
DJK TTV Büchlberg,203035,ByTTV
DJK TTV Cunnewitz,1110,STTV
DJK Teutonia Ehrenfeld,111030,WTTV
DJK Teutonia Gaustadt,205031,ByTTV
DJK Teutonia St. Tönis,147003,WTTV
DJK Teveren,159001,WTTV
DJK Tiefenthal,101090,ByTTV
DJK TuS 02 Siegen,116022,WTTV
DJK TuS AGON 08 Düsseldorf,141004,WTTV
DJK TuS Bösel,4381500,TTVN
DJK TuS Dortmund-Körne,112050,WTTV
DJK TuS Holsterhausen,145029,WTTV
DJK TuS Stenern,175034,WTTV
DJK TuSA 06 Düsseldorf,141002,WTTV
DJK Udenbreth,155034,WTTV
DJK Unterbalbach e.V. 1930,1020,BaTTV
DJK Utscheid 1967 e. V.,002407,TTVR
DJK VfB Frohnhausen,145005,WTTV
DJK VfL Billerbeck,175001,WTTV
DJK VfL Tönisberg,147023,WTTV
DJK VfL Willich,147026,WTTV
DJK VfR Saarn,148017,WTTV
DJK Viktoria Bochum,111029,WTTV
DJK Viktoria Heessen,112046,WTTV
DJK Villingen,26034,SbTTV
DJK Vilzing,405016,ByTTV
DJK Virtus Frechen,151029,WTTV
DJK Vorwärts Ahlen,177032,WTTV
DJK Wacker Mecklenbeck,172004,WTTV
DJK Wallstadt,509,BaTTV
DJK Wasseralfingen,10049,TTVWH
DJK Wattenscheid,111044,WTTV
DJK Weiden 1921 e.V.,208078,ByTTV
DJK Weidenau,116038,WTTV
DJK Weingarts e.V.,207107,ByTTV
DJK Weisbach-Rhön,102088,ByTTV
DJK Wenighösbach,101095,ByTTV
DJK Westfalia Dortmund-Kirchlinde,112023,WTTV
DJK Westfalia Senden,177022,WTTV
DJK Westwacht Weiden,157021,WTTV
DJK Wiesentheid,708037,ByTTV
DJK Wilhelmshaven,4512500,TTVN
DJK Wülfershausen 1929,102092,ByTTV
DJK Zuzenhausen,935,BaTTV
DJK Übach-Palenberg,159018,WTTV
DJK Üchtelhausen,102082,ByTTV
DJK „Elmar“ Kohlscheid,159016,WTTV
DJK- MIC Trier,001141,TTVR
DJK-ASV Stubenberg,415078,ByTTV
DJK-Niels-Stensen SV Schwerin,042937,TTVMV
DJK-SB Heilbronn,06029,TTVWH
DJK-SC Conc.Pfungstadt,42041,HeTTV
DJK-SG 1929 Zeilsheim,43052,HeTTV
DJK-SG Schönbrunn am Lusen e.V.,415070,ByTTV
DJK-SSV 1958 Großenlüder,21020,HeTTV
DJK-SV Edling e.V.,116045,ByTTV
DJK-SV Pilsach e.V.,403023,ByTTV
DJK-Spvgg. Mühlheim,46021,HeTTV
DJK-TSV Bieringen,07004,TTVWH
DJK-TTC Ober-Roden,46028,HeTTV
DJK-VfL Giesenkirchen,143007,WTTV
DJK-Vikt. Dieburg,42012,HeTTV
DLRG-TTC Großrinderfeld,1007,BaTTV
DSC Kaiserberg 47,148013,WTTV
DSC Oldenburg,4462100,TTVN
DSC Wanne-Eickel,111043,WTTV
DSJ Bochum-Harpen,111026,WTTV
DT Berbuerg,LUX-L12010,Ausland
DT Fiels-Haler, Luxemburg,12014,Ausland
DT Meechtem, Luxemburg,2-2014,Ausland
DT Mäertert, Luxemburg,4-2014,Ausland
DTV Diespeck,104021,ByTTV
Dahlenburger SK,3290442,TTVN
Danstedter Tischtennis-Club 04,11706,TTVSA
Dasseler SC,1111150,TTVN
Delingsdorfer SV,71293,TTVSH
Delligser SC,2220440,TTVN
Delmenhorster TB,4392000,TTVN
Delmenhorster TV,4392100,TTVN
Diesdorfer SV 1873,11006,TTVSA
Diezer TSK Oranien,004429,TTVR
Dobersdorfer SV,72191,TTVSH
Domersleber SV,11413,TTVSA
Dorndorfer SV 03,301002,TTTV
Dransfelder SC,1080800,TTVN
Dresdner SV Grün-Weiß 90,2107,STTV
Duinger SC,2211660,TTVN
Duwo-Lemsahl, TTG,0320,HTTV
Döbelner SV Vorwärts,2308,STTV
Dömitzer SV 06,760289,TTVMV
Dörpsgill Rumohr,70992,TTVSH
Düneberger SV,0460,HaTTV
E.ON Ruhrgas SG,145001,WTTV
EGV Hattingen,111024,WTTV
EICHENKREUZ Stuttgart,14026,TTVWH
EINTRACHT Nürtingen,05045,TTVWH
EK Lustnau,01029,TTVWH
EK Söllingen,437,BaTTV
EK Welzheim,11062,TTVWH
EK-Nürnberg St. Peter-Lichtenhof,606027,ByTTV
EK-Nürnberg Wöhrd,606026,ByTTV
ESC Geestemünde,FTTB-60,TTVN
ESC Ulm e.V.,15009,TTVWH
ESG Halle,11608,TTVSA
ESV 1927 Regensburg,413056,ByTTV
ESV 1927 Ronshausen,11030,HeTTV
ESV 1929 Rosenheim,116021,ByTTV
ESV 1990 Forst,3316,TTVB
ESV 49 Angermünde,1008,TTVB
ESV AW Krefeld-Oppum,147024,WTTV
ESV Achim-Börßum,1150120,TTVN
ESV BR Bonn,154005,WTTV
ESV Bavaria Gemünden,101027,ByTTV
ESV Bitterfeld,11102,TTVSA
ESV Bremerhaven,44,FTTB
ESV Büchen,70274,TTVSH
ESV Crailsheim,07010,TTVWH
ESV Delitzsch,3305,STTV
ESV Dresden,2105,STTV
ESV Flügelrad Nürnberg,207079,ByTTV
ESV Freiburg,22022,SbTTV
ESV GW Essen,145009,WTTV
ESV Gerolstein,001140,TTVR
ESV Goslar,1070680,TTVN
ESV Großenbaum,148030,WTTV
ESV Hildesheim,2212940,TTVN
ESV Horrem,151011,WTTV
ESV Ingolstadt-Ringsee,900049,ByTTV
ESV Jahn 1871 Treysa,14046,HeTTV
ESV Kaldenkirchen,143053,WTTV
ESV Lindau,02035,TTVWH
ESV Lingen-Ems,4411450,TTVN
ESV Lok 1952 Themar e.V.,302015,TTTV
ESV Lok Cottbus,3309,TTVB
ESV Lok Ebersbach,1205,STTV
ESV Lok Erfurt 1927,105009,TTTV
ESV Lok Guben,3318,TTVB
ESV Lok Kirchberg,4409,STTV
ESV Lok Küstrin-Kietz,1130,TTVB
ESV Lok Leinefelde,114017,TTTV
ESV Lok Magdeburg,11805,TTVSA
ESV Lok Meiningen,304001,TTTV
ESV Lok Pockau,4241,STTV
ESV Lok RAW Cottbus,3310,TTVB
ESV Lok Sangerhausen (K),11924,TTVSA
ESV Lok Schöneweide,1167,BTTV
ESV Lok Südost Magdeburg,11809,TTVSA
ESV Lokomotive Beucha,3103,STTV
ESV Lokomotive Chemnitz,4109,STTV
ESV Lokomotive Dessau,11503,TTVSA
ESV Lokomotive Ebersbach,1205,STTV
ESV Lokomotive Pirna,2419,STTV
ESV Lokomotive Pirna e.V.,2419,STTV
ESV Lokomotive Pockau,4241,STTV
ESV Lokomotive Potsdam,2408,TTVB
ESV Lokomotive Rostock,030548,TTVMV
ESV Lokomotive Rostock 1948,30548,TTVMV
ESV Lokomotive Saalfeld,211005,TTTV
ESV Lokomotive Salzwedel (K),11022,TTVSA
ESV Lokomotive Wismar,740793,TTVMV
ESV Lokomotive Zwickau,4424,STTV
ESV Lüneburg,3290021,TTVN
ESV Merseburg,12011,TTVSA
ESV München-Freimann e.V.,311053,ByTTV
ESV München-Ost,311058,ByTTV
ESV Neuhaus,207067,ByTTV
ESV Neustadt,70615,TTVSH
ESV Nürnberg Rbf e.V.,606007,ByTTV
ESV Pforzheim,725,BaTTV
ESV Prenzlau,1002,TTVB
ESV Rot-Weiß Göttingen,1090460,TTVN
ESV Rote Erde Dortmund,112048,WTTV
ESV SF Neuaubing,311062,ByTTV
ESV Seesen,1072940,TTVN
ESV Siershahn,001387,TTVR
ESV Soltau,3325050,TTVN
ESV Stahlbau Dessau 1950 (K),11504,TTVSA
ESV Treuchtlingen 1883 e.V.,104094,ByTTV
ESV Troisdorf,156022,WTTV
ESV TuS Altenbeken,187004,WTTV
ESV Uelzen,3344450,TTVN
ESV Walsrode,3327900,TTVN
ESV Weil,23030,SbTTV
ESV Weilheim,108019,ByTTV
ESV Wittenberge,2216,TTVB
ESV Wolfenbüttel,1153320,TTVN
ESV Wolfsburg,1161240,TTVN
ESV Wuppertal West,144041,WTTV
ESV Würselen,157035,WTTV
ESV-ROT-WEISS Stuttgart,14029,TTVWH
ETG Recklinghausen,176041,WTTV
ETSV Eintracht Kiel,70166,TTVSH
ETSV Fortuna Glückstadt,71219,TTVSH
ETSV Gut-Heil Itzehoe,71212,TTVSH
ETSV Lauda,1013,BaTTV
ETSV Osnabrück,4481100,TTVN
ETSV Witten,111002,WTTV
ETV Eiserfeld,116029,WTTV
ETuS Bissingheim,148036,WTTV
ETuS Rheine,174019,WTTV
ETuS Wedau,148003,WTTV
Eckernförder MTV,70956,TTVSH
Edendorfer SV,71726,TTVSH
Egelner SV Germania,12106,TTVSA
Eichenkreuz Tischtennis Nürnberg e.V.,207078,ByTTV
Eidelstedt, SV,0340,HTTV
Eilbeck, TH,0360,HTTV
Eilsleber SV,11417,TTVSA
Eimsbüttel, GW,0380,HTTV
Eimsbütteler SV Grün-Weiß,0380,HaTTV
Eimsbütteler TV,0390,HTTV
Eintracht Aachen,157002,WTTV
Eintracht Duisburg,148002,WTTV
Eintracht Frankfurt,43009,HeTTV
Eintracht Neuwied,004967,TTVR
Eintracht Wangerland,4426900,TTVN
Eisb. Spfr. Heilberscheid,000181,TTVR
Eisenbahn-SV Paderborn,187017,WTTV
Eisenbahner SV Bielefeld,181003,WTTV
Eisenbahner-SV Lokomotive Wismar,60793,TTVMV
Eisenbahnersportverein 48 Hagenow,540260,TTVMV
Elberfelder TB,144024,WTTV
Ellerbeker TV Kiel,70172,TTVSH
Elmshorner MTV,70717,TTVSH
Elsdorfer SV,71006,TTVSH
Elsflether TB,4504100,TTVN
Elsterberger BC,4307,STTV
Elterleiner SV 90,4215,STTV
Empor Brandenburger Tor,3644,BTTV
England,ENG-ITTF,Ausland
Erster SV Wuppertal Ost,144026,WTTV
Erzgebirg. SV Eibenstock,4214,STTV
Erzgebirgischer SV Eibenstock,4214,STTV
Erzgebirgischer SV Nassau,2338,STTV
Escheburger SV,70293,TTVSH
Eschweger TSV 1848,16008,HeTTV
Essener SG 99-06,145003,WTTV
Este 06-70, Spvgg,0410,HTTV
FARV Haingrund 1911,45012,HeTTV
FC 08 Düren-Niederau,158030,WTTV
FC 1920 Gundelfingen,309042,ByTTV
FC 1920 Thüngen,101089,ByTTV
FC 1927 Mücke,24036,HeTTV
FC 1927 Weickartshain,22068,HeTTV
FC 1929 Mertingen,309068,ByTTV
FC 1931 Rüddingshausen,22057,HeTTV
FC 1968 Laimbach,33041,HeTTV
FC AS Hachetal,2170070,TTVN
FC Adler 1919 Weidhausen,205097,ByTTV
FC Affing,309002,ByTTV
FC Alemania Plaidt,000586,TTVR
FC Ampertal Unterbruck,414076,ByTTV
FC Arminia Adersheim,1150160,TTVN
FC Bad säckingen,23002,SbTTV
FC Bausendorf,000073,TTVR
FC Bayern 1920 Fladungen e.V.,102015,ByTTV
FC Bayern München e.V.,311037,ByTTV
FC Bennigsen,2194230,TTVN
FC Berg,14,PTTV
FC Betzenstein,207006,ByTTV
FC Binau,602,BaTTV
FC Bitburg,000079,TTVR
FC Bollert,1119835,TTVN
FC Boys 1976 Wattenheim,41049,HeTTV
FC Brochthausen,1080660,TTVN
FC Brome,1060280,TTVN
FC Brünninghausen 27,112026,WTTV
FC Bundorf 1946 e.V.,707020,ByTTV
FC Burk,207011,ByTTV
FC Bühne,183025,WTTV
FC Chamerau,413020,ByTTV
FC Chammünster,413021,ByTTV
FC Creglingen,07012,TTVWH
FC Deining,413022,ByTTV
FC Dörlesberg,1004,BaTTV
FC Egglham,415016,ByTTV
FC Ehekirchen,414013,ByTTV
FC Eintracht Polle,2221730,TTVN
FC Emersacker,306020,ByTTV
FC Emsen,3272050,TTVN
FC Eubigheim,204,BaTTV
FC Ezelsdorf 1923,207115,ByTTV
FC Flegessen-Hasperde,2181100,TTVN
FC Fortuna Schatthausen,331,BaTTV
FC Fraunberg,414019,ByTTV
FC Freihung,208019,ByTTV
FC GW Siegen,116028,WTTV
FC Geldersheim,102021,ByTTV
FC Germ. 1907 Leeheim,44016,HeTTV
FC Germania Vossenack,157014,WTTV
FC Gerolfing 1930 e.V.,414027,ByTTV
FC Gissigheim,1006,BaTTV
FC Großdechsendorf,207032,ByTTV
FC Halfing,416032,ByTTV
FC Hambergen,3301700,TTVN
FC Hansa Schwanewede,3308050,TTVN
FC Haunstetten,309046,ByTTV
FC Hawangen e.V.,310037,ByTTV
FC Heilsbronn,601014,ByTTV
FC Heimertingen e.V.,310039,ByTTV
FC Heinersdorf,307024,TTTV
FC Hertha München,311038,ByTTV
FC Hesedorf,3312240,TTVN
FC Hoffnung Pilsum,4370702,TTVN
FC Hofstetten,312030,ByTTV
FC Holzhausen,09021,TTVWH
FC Holzkirchen,704010,ByTTV
FC Honhardt,07030,TTVWH
FC Hundheim-Steinbach,1009,BaTTV
FC Igersheim,07031,TTVWH
FC Imgenbroich,157033,WTTV
FC Junkersdorf,151040,WTTV
FC Kalbensteinberg e.V.,104047,ByTTV
FC Kirchhausen,06036,TTVWH
FC Kirchweidach e.V.,416040,ByTTV
FC Kluftern,02031,TTVWH
FC Knetzgau,102044,ByTTV
FC Kollnau,22036,SbTTV
FC Konzenberg,309058,ByTTV
FC Könen Abt. TT,000328,TTVR
FC Külsheim,1012,BaTTV
FC Laimering-Rieden,309061,ByTTV
FC Langdorf,415041,ByTTV
FC Langenburg,07040,TTVWH
FC Langwedel,3352600,TTVN
FC Lindach 1938,706049,ByTTV
FC Lindau,1116900,TTVN
FC Lohrbach,607,BaTTV
FC Luzencia Niederlützingen,000521,TTVR
FC Mammolshain,31019,HeTTV
FC Marnheim,149,PTTV
FC Maxhütte-Haidhof,413039,ByTTV
FC Memmingen,310059,ByTTV
FC Miltach,413040,ByTTV
FC Mingerode,1082700,TTVN
FC Mintraching,413041,ByTTV
FC Mintraching e.V.,414058,ByTTV
FC Mittelbiberach,04035,TTVWH
FC Mittelstadt,01035,TTVWH
FC Neulehe,4412550,TTVN
FC Neuwarmbüchen,2192275,TTVN
FC Niederrieden,310064,ByTTV
FC Nordhalben,206060,ByTTV
FC Nordkirchen,177014,WTTV
FC Nöttingen,722,BaTTV
FC Oberrot 1928,07053,TTVWH
FC Oeding 25,175037,WTTV
FC Offenbüttel,71382,TTVSH
FC Ohrum,1151800,TTVN
FC Pech,154028,WTTV
FC Penzing,312065,ByTTV
FC Perach,416059,ByTTV
FC Pfeil Broistedt (neu dazu),1130800,TTVN
FC Puchheim,312069,ByTTV
FC Pungelscheid,115008,WTTV
FC Queidersbach,181,PTTV
FC RW 1902 Kirchberg,14021,HeTTV
FC RW Lessenich,154055,WTTV
FC RW Moers,147040,WTTV
FC Rastede,4364850,TTVN
FC Rautheim,1051780,TTVN
FC Reflexa Rettenbach,309085,ByTTV
FC Reutlingen,01050,TTVWH
FC Rhenania Immendorf,159019,WTTV
FC Rinchnach,415061,ByTTV
FC Roßbach,415064,ByTTV
FC Ruppertsweiler,243,PTTV
FC Ruthe,2214620,TTVN
FC SW 1921 Dorndorf,33014,HeTTV
FC Salzweg e.V.,415068,ByTTV
FC Schalke 04,176014,WTTV
FC Schechingen,11045,TTVWH
FC Scheuring,312074,ByTTV
FC Schwalbe Döhren,2205321,TTVN
FC Schwarz-Weiß Loquard,4370703,TTVN
FC Schweitenkirchen 1946,414073,ByTTV
FC Schüttorf 09,4436900,TTVN
FC Spraitbach,11054,TTVWH
FC St. Pauli,1100,HaTTV
FC Stahle 30 e.V.,183039,WTTV
FC Stamsried,413074,ByTTV
FC Stern Völlenerfehn,4447300,TTVN
FC Strass,15057,TTVWH
FC Stukenbrock,187006,WTTV
FC Stätzling,309090,ByTTV
FC Tegernheim,401012,ByTTV
FC Teisbach,414075,ByTTV
FC Teugn,413078,ByTTV
FC Thalmassing 1932 e.V.,413080,ByTTV
FC Thyrnau,415082,ByTTV
FC Train e.V.,413082,ByTTV
FC Unterheimbach,07071,TTVWH
FC Untertalheim,12042,TTVWH
FC Viktoria Hettingen,207,BaTTV
FC Voran Ohe,1250,HaTTV
FC Wacker Haig,206024,ByTTV
FC Weiden Ost e.V.,208076,ByTTV
FC Wertheim-Eichel e.V.,1022,BaTTV
FC Weser,1110780,TTVN
FC Wesuwe,4414020,TTVN
FC Windhausen,1125300,TTVN
FC Wolfach,24057,SbTTV
FC Würzburger Kickers,103064,ByTTV
FC Zandt,413093,ByTTV
FC-DJK Burgoberbach,104016,ByTTV
FC-SF Münklingen,03021,TTVWH
FC-TSV Rödental,205070,ByTTV
FCR Duisburg,147027,WTTV
FCS Düsseldorf Sportverein,141008,WTTV
FCV Beckum,177028,WTTV
FGF Saalhausen,116031,WTTV
FK Windsberg,229,PTTV
FRA-ITTF,FRA-ITTF,Ausland
FSC Biengen,22027,SbTTV
FSC Dynamo Windrad Kassel,12087,HeTTV
FSC Stendorf,3308550,TTVN
FSG Pollhagen-Nordsehl Lauenhagen,2241540,TTVN
FSK Lohfelden,12043,HeTTV
FSK Vollmarshausen 1897,12070,HeTTV
FST Heddesheim,1105,BaTTV
FSV 1920 Michelbach,101059,ByTTV
FSV 1928 Schwarzbach,21051,HeTTV
FSV 1954 Erlenbach,41012,HeTTV
FSV 1959 Lumda,22044,HeTTV
FSV 1971 Pfordt,24040,HeTTV
FSV 2006 Holzthaleben e.V.,111025,TTTV
FSV Allmuthshausen,14002,HeTTV
FSV Bahnbrücken,101,BaTTV
FSV Berghausen,32007,HeTTV
FSV Bergshausen,12005,HeTTV
FSV Berngau,413011,ByTTV
FSV Clausnitz,2304,STTV
FSV Dauernheim,25012,HeTTV
FSV Deufringen,03006,TTVWH
FSV Dieblich,000117,TTVR
FSV Dörnhagen 1899,12012,HeTTV
FSV Ebringen,22010,SbTTV
FSV Eltz Moselkern,000479,TTVR
FSV Erlangen-Bruck,207022,ByTTV
FSV Ernzen,000149,TTVR
FSV Freimersheim,62,PTTV
FSV Germania 09 Fulda,21013,HeTTV
FSV Germendorf,1404,TTVB
FSV Glauberg,25026,HeTTV
FSV Großaitingen,310032,ByTTV
FSV Großenseebach,207033,ByTTV
FSV Hohenroth e.V.,102040,ByTTV
FSV Jägersburg,122,STTB
FSV Klappholz,71715,TTVSH
FSV Kroppach,000297,TTVR
FSV Lucka 1910,201007,TTTV
FSV Nauendorf 1896,12015,TTVSA
FSV Nienburg 1990,12115,TTVSA
FSV Plein,004307,TTVR
FSV Rehborn,004705,TTVR
FSV Rühn,722308,TTVMV
FSV Sarstedt,2214800,TTVN
FSV Saulheim,120,RTTV
FSV Uder 1921 e.V.,114023,TTTV
FSV Wehringen,309099,ByTTV
FSV Weißenbrunn,207108,ByTTV
FT 1848 Fulda,21014,HeTTV
FT 1897 Kassel-Niederzwehren,12051,HeTTV
FT 1900 Bamberg,205004,ByTTV
FT Adler Kiel,70155,TTVSH
FT Blumenthal,75,FTTB
FT Braunschweig,1051700,TTVN
FT Eiche Kiel,70131,TTVSH
FT Eider Büdelsdorf,70933,TTVSH
FT Eintracht Rendsburg,70921,TTVSH
FT Groß-Midlum,4370611,TTVN
FT Hammersbeck,22,FTTB
FT Jahn Landsberg,312044,ByTTV
FT München-Blumenau 1966,311052,ByTTV
FT München-Süd,311061,ByTTV
FT Preetz,70789,TTVSH
FT Rosenheim,416068,ByTTV
FT V. 1844 Freiburg,22020,SbTTV
FT Vorwärts Kiel,70162,TTVSH
FT Wi.-Schierstein,36016,HeTTV
FT Würzburg,103058,ByTTV
FTSV Altenwerder,0045,HaTTV
FTSV Bad Ditzenbach-Gosbach,13004,TTVWH
FTSV Fortuna Elmshorn,70691,TTVSH
FTSV Jahn Brinkum,2170840,TTVN
FTSV Kuchen,13016,TTVWH
FTT Hartmannshofen 1987,311023,ByTTV
FTV 1860 Frankfurt,43020,HeTTV
FTV Düsseldorf,141027,WTTV
FV 09 Breidenbach,13009,HeTTV
FV 1926 Uffenheim,103050,ByTTV
FV Asch,15001,TTVWH
FV Blau-Weiß Hartmannsdorf,4409,STTV
FV Dudenhofen,040,PTTV
FV Horas 1910 Fulda,21016,HeTTV
FV Melsungen 08,14026,HeTTV
FV Ottersweier,25027,SbTTV
FV Plochingen,05053,TTVWH
FV Rußheim,130,BaTTV
FV SF Neubrunn e.V.,704015,ByTTV
FV Wehrda 1919,13056,HeTTV
FV Wiesental,136,BaTTV
FV Winterrieden,310102,ByTTV
FVP Maximiliansau,153,PTTV
FZC Lambsbachtal,127,PTTV
Fakel Gazprom Orenburg,RUS-00000001,Ausland
Falkenberg BTK,SWE-77,Ausland
Falkenhainer SV 1898,3111,STTV
Farmsen-Bramfeld, SG,0420,HTTV
Fermersleber SV 1895 Magdeburg (K),11807,TTVSA
Finkenwerder, SC,0430,HTTV
Finkenwerder, TuS,0440,HTTV
Finland,FIN-ITTF,Ausland
Fischbek, TV,0450,HTTV
Fitness-Club Großschafhausen,04021,TTVWH
Flechtinger SV,11418,TTVSA
Formula 1 Westerngrund e.V.,101096,ByTTV
Fortuna Oberg,1132450,TTVN
Fortuna Walstedde,177031,WTTV
Frauendorfer SV,3342,TTVB
Frauensteiner SV Einheit GW,2314,STTV
Freie Turnerschaft Naila,206055,ByTTV
Freizeit Sportverein Karlshagen,590839,TTVMV
Freizeit-und Sportverein Rühn,532308,TTVMV
Freyburger TTV,11302,TTVSA
Friedrichsberg-Busdorfer TSV,71051,TTVSH
Friedrichshaller SV,06005,TTVWH
Friedrichsholm-Hohn,71022,TTVSH
Frischauf Altenbochum,111014,WTTV
Froser SV Anhalt 07,12109,TTVSA
Fuhlendorfer SC,72421,TTVSH
Fuhlsbüttel, Eintracht,0455,HTTV
Fun-Ball Dortelweil,25061,HeTTV
Förder- und SG Theo Neuss,142013,WTTV
Förderverein Jgd Leistungssport Rheinland,009950,TTVR
GDED Ehrang,003888,TTVR
GFC Düren,158041,WTTV
GFSV,0500,HTTV
GHC - TTC Güsen (K),11214,TTVSA
GHV Eggerscheidt,141048,WTTV
GSBV Halle (K),11613,TTVSA
GSV Dürnau,13009,TTVWH
GSV Eintracht Baunatal,12003,HeTTV
GSV Fröndenberg,114038,WTTV
GSV Gundernhausen,42025,HeTTV
GSV Hemmingen,08024,TTVWH
GSV Höpfigheim,08031,TTVWH
GSV Maichingen,03017,TTVWH
GSV Moers,147032,WTTV
GSV Viktoria Suderwick,146035,WTTV
GTM - H Mittelbaden,25019,SbTTV
GTM Rheinmünster,25033,SbTTV
GTV Frankenhausen,42060,HeTTV
GTV Hohenacker,11025,TTVWH
GV Trulben,217,PTTV
GVO Oldenburg,4462270,TTVN
GW Westkirchen,172035,WTTV
GWN Sport-Team e.V.,142042,WTTV
GWR- TuS Osdorf,0520,HTTV
Gadderbaumer TV Bielefeld,181034,WTTV
Garather SV,141040,WTTV
Gardinger TSV,70415,TTVSH
Gautinger SC e.V.,312020,ByTTV
Geestemünder SC,FTTB-46,TTVN
Geestemünder TV,47,FTTB
Geesthacht, VfL,0470,HTTV
Geesthachter SV,0460,HTTV
Gehörl. SV Rastatt,25028,SbTTV
Gehörlosen SV,0540,HTTV
Gehörlosen-Sportverein Karlsruhe 1948 e.V.,413,BaTTV
Gera LSC 1980,204006,TTTV
Geraer Füchse 97 e.V.,204005,TTTV
Geraer SV Hermes e.V.,204007,TTTV
Germany,GER-ITTF,Ausland
Gerscheder SV,145039,WTTV
Gesundheitssportverein Halle,16015,TTVSA
Gettorfer TV,70962,TTVSH
Geyersdorfer SV 1885,4220,STTV
Gießener SV,22018,HeTTV
Gleschendorfer TV,70559,TTVSH
Glinde, TSV,0490,HTTV
Gnoiener SV,720724,TTVMV
Gnoiener Sportverein von 1924,530724,TTVMV
Golzower SV,1105,TTVB
Gothaer SV,107011,TTTV
Goyatzer SV,3317,TTVB
Grabower SV 08,760314,TTVMV
Grebser TSV,2419,TTVB
Greece,GRE-ITTF,Ausland
Griebeler SV,70641,TTVSH
Grodener SV,3260440,TTVN
Groß Haßlower SV,2443,TTVB
Groß-Flottbeker Spvgg.,0500,HaTTV
Großenmeerer TV,4505100,TTVN
Grünheider SV,1433,TTVB
Grünhof-Tesperhude, VfL,0510,HTTV
Gülzower SV,721286,TTVMV
Gülzower Sportverein,531286,TTVMV
Güstrower SC 09,720213,TTVMV
HC Haiterbach,12019,TTVWH
HEBC,0370,HTTV
HH-Eimsbütteler Ballsport-Club,0370,HaTTV
HKSV Libbenichen,1423,TTVB
HNT,0680,HTTV
HSC Alswede von 1946 e.V.,186055,WTTV
HSC Blau-Weiß Tündern,2184120,TTVN
HSC Landwehrhagen,12041,HeTTV
HSG DHfK Leipzig,3203,STTV
HSG Mittweida,2334,STTV
HSG Siebengebirge Thomasberg,156008,WTTV
HSG Universität Greifswald,750119,TTVMV
HSG Universität Rostock,030550,TTVMV
HSV 07 Rastenberg,112013,TTTV
HSV Colbitz,11412,TTVSA
HSV Medizin Magdeburg,11806,TTVSA
HSV Wernigerode,11724,TTVSA
HSV Überruhr,145018,WTTV
HT 1861 Halberstadt,11729,TTVSA
HTB 65,0640,HTTV
Haaner Turnverein,144003,WTTV
Haarder SC 1992,102030,ByTTV
Hagener SV,3263840,TTVN
Hagenower SV,760260,TTVMV
Hainsberger SV,2410,STTV
Hallescher TTV,11610,TTVSA
Halstenbeker TS,70716,TTVSH
Hamburg-Horner Turnverein,0730,HaTTV
Hamburger SV,0550,HaTTV
Hamburger TV,0590,HTTV
Hamburger Turnerschaft,0570,HaTTV
Hammer SportClub 2008,112051,WTTV
Handwerk SV Stendal,12214,TTVSA
Hannover 96,2205302,TTVN
Hannoverscher SC,2205301,TTVN
Hannoverscher TTC,2205941,TTVN
Hansa-SV Stöckte,3276700,TTVN
Hanseat, DSC,0300,HTTV
Harbker SV Turbine 1892 (K),11428,TTVSA
Harburg, GW,0610,HTTV
Harburg, TTV,0630,HTTV
Harburg, Turnerschaft,0650,HTTV
Harburger SC,0620,HaTTV
Harburger Turnerbund,0640,HaTTV
Hardegser SV,1114800,TTVN
Harheimer TC,43030,HeTTV
Harksheide, TuRa,0660,HTTV
Harmsdorfer SV,70653,TTVSH
Harvestehuder TV,0670,HaTTV
Harzer Tischtennisclub 2009 Wernigerode,11728,TTVSA
Haselünner SV,4411030,TTVN
Hassia Bingen,202,RTTV
Hassia Kempten,219,RTTV
Hastedter TSV,23,FTTB
Hausdorfer SV e.V.,3119,STTV
Hausener SV 1962,35016,HeTTV
Heesseler SV,2191290,TTVN
Heidenauer SV,2411,STTV
Heidenheimer Sportbund,10021,TTVWH
Heidgrabener SV,70714,TTVSH
Heidmühler FC,4422350,TTVN
Heikendorfer SV,70807,TTVSH
Heiligenhauser SV,153014,WTTV
Heimatverein Burglauer,102011,ByTTV
Heimatverein Wöhren,186023,WTTV
Helbbrook-Osterbek, SG,0700,HTTV
Hellerhofer Sportverein,141010,WTTV
Helmstedter SV,1100960,TTVN
Henger SV,207040,ByTTV
Heringsdorfer SV Blau-Weiß,750836,TTVMV
